id,uuid,URL,Title,PRICE,CODE NUMBER,LOCATION,PROPERTY TYPE,TYPE,Description,Area of Land,Construction Area,Rooms,Full Bathrooms,Half Bathrooms,Parking Lot,Image URLs,Created Date,Uploaded Date
173,2baeee80-3d0c-40b1-b5af-a46108b167c4,https://remax-central.com.sv/en/properties/land-for-sale-santa-ana-1,LAND FOR SALE - SANTA ANA,120000,V15-003817,Santa Ana,Terrain,Sale,"Land with excellent exposure in Santa Ana, very close to Metapán bypass. It is located in Antigua calle a San Salvador, which allows it to be directed to different areas: residential, commercial, educational, services, among others. 

The land is located within a closed perimeter with wall and gate, it has flat topography with fruit trees inside. If you want to see this property, make your appointment today!FacebookTwitterEnviarPrintWhatsapp",971.58,,,,,,"['https://remax-central.com.sv/storage/properties/1EcCv3xhffvKk55c6JkQ-large.png', 'https://remax-central.com.sv/storage/properties/6IrZpYitC1WOSU20k57l-large.png', 'https://remax-central.com.sv/storage/properties/xDlunmyFUqPtk62acCMQ-large.png', 'https://remax-central.com.sv/storage/properties/GBg9uvlt4AjSgp1Kfn14-large.png', 'https://remax-central.com.sv/storage/properties/jh2t5IkRJ7IcVBJGsFWP-large.png', 'https://remax-central.com.sv/storage/properties/VnjyZ7OqwN3DCdjcluYq-large.png', 'https://remax-central.com.sv/storage/properties/zUHWUrb1yWwDniDckWf9-large.png']",2024-10-26 17:35:38,2024-10-26 17:35:38
174,4168c22e-621f-4b91-9c9f-50788e41f9ea,https://remax-central.com.sv/en/properties/plot-of-land-in-colonia-san-rafael-mejicanos,"Plot of Land in Colonia San Rafael, Mejicanos",130000,V15-003684,Ayutuxtepeque,Terrain,Sale,"Plot of land of 583.82 M2 (835.50 Varas Cuadradas) in Col. San Rafael (Canton San Miguel), Mejicanos with a single mixed system construction of 24 M2. Paved access road. The property has electricity service and water service.
Accessible to public transport, school, sports center. Ideal property to build a home.
Nice weather.FacebookTwitterEnviarPrintWhatsapp",835.33,12,,,,,"['https://remax-central.com.sv/storage/properties/MR0YsQlHW1I3scK8IL8i-large.png', 'https://remax-central.com.sv/storage/properties/nPl41As7z4ZypyLSnfcL-large.png', 'https://remax-central.com.sv/storage/properties/vOWqMiA5kZhTWqeGYvkz-large.png', 'https://remax-central.com.sv/storage/properties/XHJE4vjAcWUJyKLBPLxQ-large.png', 'https://remax-central.com.sv/storage/properties/1zbTCBx84e3v1oRT9HsI-large.png', 'https://remax-central.com.sv/storage/properties/3H7W9Yna11ikITZmeF4N-large.png', 'https://remax-central.com.sv/storage/properties/iFkWmn7QRJVCalCtG64l-large.png', 'https://remax-central.com.sv/storage/properties/Wmyikf9NvCb3Rfu57mgF-large.png']",2024-10-26 17:35:44,2024-10-26 17:35:44
175,508c933d-a600-42b5-b8be-62b34c55fa5f,https://remax-central.com.sv/en/properties/recreative-parcel-in-front-of-the-beach-in-el-maculis-la-union,"RECREATIVE PARCEL IN FRONT OF THE BEACH IN EL MACULIS, LA UNION",325360,V15-003776,La Unión,Terrain,Sale,"PLOT OF LAND IN FRONT OF THE BEACH IN EL MACULIS, LA UNION. FOR TURISTIC AND RECREATIVE DEVELOPMENT. GREAT ACCESSES WAYS AND HIGH DEMAND THIS IS A GRAT CHOICE FOR VISIONARY PEOPLE ABOUT INVESTING IN A HOTEL, AIRBNB, FAMILIAR BEACH HOUSE OR MORE. MEISUREMENTS: FRONT : 21.5 MTS; DEPTH: 90.37 MTS. IDEAL FOR TOURISTIC DEVELOPMENT.FacebookTwitterEnviarPrintWhatsapp",2324,1943,,,,,"['https://remax-central.com.sv/storage/properties/edOdsAaJwZt02d6OjjFZ-large.png', 'https://remax-central.com.sv/storage/properties/aF4kEVA6DdtXmTxtfKki-large.png', 'https://remax-central.com.sv/storage/properties/PUMxGrZ1XIdUFQzARAdp-large.png', 'https://remax-central.com.sv/storage/properties/rWZxq00uBLCvAJ4WBsge-large.png', 'https://remax-central.com.sv/storage/properties/3wr2Jh2lGrS5JJts7Wn7-large.png', 'https://remax-central.com.sv/storage/properties/EcFmUQU0ea4Kz9rSN2H7-large.png']",2024-10-26 17:35:48,2024-10-26 17:35:48
176,82f6a72d-1725-4c34-9fe5-98b6178d40d6,https://remax-central.com.sv/en/properties/for-sale-san-vicente-el-salvador,FOR SALE SAN VICENTE EL SALVADOR,430000,V07-003732,San Vicente,Commercial,Sale,"Excellent property for sale with great commercial potential located in the center of San Vicente on 3 levels, an area highly focused on commerce, the property is ideal for a restaurant since it has work areas to process and cook food, as well , a small hotel can operate, or room rental for Airbnb, administrative offices.
The property has large spaces, air conditioning, bathrooms available on all 3 levels.FacebookTwitterEnviarPrintWhatsapp",765.8,641.9,8,,,,"['https://remax-central.com.sv/storage/properties/kGsLmpAeHBp80gViGDit-large.png', 'https://remax-central.com.sv/storage/properties/VQUR9zuD2D2GJnvV6qc0-large.png', 'https://remax-central.com.sv/storage/properties/uogur4tnyF2smUqMJ8fi-large.png', 'https://remax-central.com.sv/storage/properties/ZtwDk9cOyXK3d8ZclddQ-large.png', 'https://remax-central.com.sv/storage/properties/DKye95Aan3Yc7Ly8XXM6-large.png', 'https://remax-central.com.sv/storage/properties/gpVU1soQqUXMUvBmitVn-large.png', 'https://remax-central.com.sv/storage/properties/Y58LGANjKFEisoR4qg3Y-large.png']",2024-10-26 17:35:52,2024-10-26 17:35:52
177,ed1d74fe-7ed9-49c4-a54b-83352849c8c9,https://remax-central.com.sv/en/properties/modern-home-in-san-buena-ventura,For Sale Modern Home in Usulutan San Buena Ventura,160000,V01-003799,Usulutan,Residential,Sale,"modern house in San Buena Ventura, this house was build with a modern concept of open spaces, on the first floor is the garage with an electronic and automatic door, the living room and the kitchen next to the beautiful garden, on the second floor 3 rooms and 1 bathroom, and a space for office or study, the open terrace has a beautiful view to the mountains around the little town, jus 5 min to the panamericana road, 40 minutes to the most popular places in that side of the country, and an hour to the jiquilisco bay.FacebookTwitterEnviarPrintWhatsapp",130.29,70,3,1,1,1,"['https://remax-central.com.sv/storage/properties/D5vENXUqMErWoQO3gaPZ-large.png', 'https://remax-central.com.sv/storage/properties/a8XsDJimd03FMN83vfGW-large.png', 'https://remax-central.com.sv/storage/properties/UUiWhZW6ZdDgmb74jwAz-large.png', 'https://remax-central.com.sv/storage/properties/VJoGl9LsF9Pf2P69rjul-large.png', 'https://remax-central.com.sv/storage/properties/fUWUR7dOkeU9i0XKZLc8-large.png', 'https://remax-central.com.sv/storage/properties/4G4S71kJF8L8Exe2RPer-large.png', 'https://remax-central.com.sv/storage/properties/MO47cxM52uiU9OHA9VgA-large.png']",2024-10-26 17:35:56,2024-10-26 17:35:56
178,f6556104-1ba8-4480-a9a2-75340afed3d0,https://remax-central.com.sv/en/properties/most-local-house-and-offices-for-sale-colonia-escalon,MOST LOCAL HOUSE AND OFFICES FOR SALE COLONIA ESCALÓN,865000,V07-003778,Torre Futura,Commercial,Sale,"Property for sale in Colonia Escalón, excellent location a few meters from Torre Futura and Hilton Hotel.
The property includes three properties:
PROPERTY #1
Office house on 3 levels, very well maintained, 9 rooms, kitchen with Ollins furniture, 4 cellars, 2 terraces, garden and complete service area, covered garage for 3 internal and 3 external vehicles.
2 PROPERTY
Own commercial premises for clinic or various services of 100 V2, currently divided into 3 spaces for clinic, an office, reception, 2 warehouses and 2 bathrooms.
3 PROPERTY
It consists of 5 offices, a meeting room, 3 bathrooms and a kitchenette.FacebookTwitterEnviarPrintWhatsapp",500,579,10,,,6,"['https://remax-central.com.sv/storage/properties/e9YILyaZAoLNvoazVkAN-large.png', 'https://remax-central.com.sv/storage/properties/tHD4B6jegk5kCGbG1tQn-large.png', 'https://remax-central.com.sv/storage/properties/fQrBmOlsLmrHn7pBb89D-large.png', 'https://remax-central.com.sv/storage/properties/Rte9SgkEHPXnsPU9xV10-large.png', 'https://remax-central.com.sv/storage/properties/KHU8f0DFsOOjhiz3amlH-large.png', 'https://remax-central.com.sv/storage/properties/hkErepC8JP5WTWHKRtJ4-large.png', 'https://remax-central.com.sv/storage/properties/cJuFgGWO4pR4AWUAEVkA-large.png', 'https://remax-central.com.sv/storage/properties/H7ywsIi4vsraOZwmJMPW-large.png', 'https://remax-central.com.sv/storage/properties/l2lAdqw36EpV9dHaVuTE-large.png', 'https://remax-central.com.sv/storage/properties/GFVZXpJs3HWb5FqoZGMe-large.png', 'https://remax-central.com.sv/storage/properties/av5PuheCxAR8RYCjvikm-large.png']",2024-10-26 17:36:00,2024-10-26 17:36:00
179,a3845cfc-7634-4095-ab07-2f7889b064c4,https://remax-central.com.sv/en/properties/land-for-sale-deviation-area-to-costa-del-sol,LAND FOR SALE DEVIATION AREA TO COSTA DEL SOL,110000,V15-003787,Zacatecoluca,Terrain,Sale,"Large land in Hacienda el Cauca 100ml from the detour to the Beach to the Costa del Sol and San Luis la Herradura.
The land is completely flat surrounded by accesses with a frontage of 162.24Ml and a depth of 46.60ml.
Around the land we find residences with large lots, schools, courts and shops.
The property is suitable for the construction of residences, recreational villas, warehouses, recreational fields, water parks, nurseries, etc.
The land can also be used by the entire diaspora that wants to invest in land since it can be subdivided.

Schedule your appointment to visit the land!FacebookTwitterEnviarPrintWhatsapp",v2,,,,,,"['https://remax-central.com.sv/storage/properties/jFftW9ULZYYMcA6XqNbf-large.png', 'https://remax-central.com.sv/storage/properties/rNGVtBrGPlz0O2SYTDR4-large.png', 'https://remax-central.com.sv/storage/properties/bOx90cpauJ9vXkaiqGYs-large.png', 'https://remax-central.com.sv/storage/properties/c5gqruIiju4BMbDHUAkw-large.png', 'https://remax-central.com.sv/storage/properties/iz4EJXUi2YbRSj01Im55-large.png', 'https://remax-central.com.sv/storage/properties/dcpVhMnaYWgdXbFRfLHv-large.png', 'https://remax-central.com.sv/storage/properties/FjL857kUlUuIxpVecEcu-large.png']",2024-10-26 17:36:03,2024-10-26 17:36:03
180,0ce9bd90-da0e-4fb8-93bd-588a1bb23698,https://remax-central.com.sv/en/properties/on-sale-one-level-house-at-brisas-de-san-jose-santo-tomas,"ON SALE, ONE LEVEL HOUSE, AT BRISAS DE SAN JOSE, SANTO TOMAS",195000,V01-003779,Santo Tomás,Residential,Sale,"In an environment surrounded by nature, in the center of Santo Tomas, we find this beautiful Residential, adjacent to the Santo Tomas Shopping Center, where this beautiful SINGLE LEVEL house, 256.63 m2 of construction and 367.33 v2, which has parking for two vehicles and a beautiful facade. This house has 3 bedrooms, the main one with full Bathroom and Air Conditioning, the two Jr rooms share a bathroom and have the connections to install air conditioning in each one. It has a large living room, a dining room and a large kitchen with its complete cabinets and an exhaust hood. The service area has connections to install a washer and dryer, heater and sink. It has a spectacular 3-level garden, with installation of lights and electrical connections in case you want to add more lights. Roof with waterproofing and reflective coating. It also has a surveillance camera system mainly in the parking lot and backyard, its windows with screens. Call us and schedule your appointment to visit this beautiful home.FacebookTwitterEnviarPrintWhatsapp",367.33,107,3,2,1,2,"['https://remax-central.com.sv/storage/properties/CLfQCMUwJtoR2wpMxLdM-large.png', 'https://remax-central.com.sv/storage/properties/PCea0Udk7WtCofoXyJuf-large.png', 'https://remax-central.com.sv/storage/properties/V51oO5QuF79z1BtB6fnT-large.png', 'https://remax-central.com.sv/storage/properties/u6K3aEPP9IfWbU6FMuIN-large.png', 'https://remax-central.com.sv/storage/properties/8dPqsOutgd2ugHS0x5zE-large.png', 'https://remax-central.com.sv/storage/properties/KASsGFPdIRMN2XtOEbnw-large.png', 'https://remax-central.com.sv/storage/properties/J51uQfKqFCSDvVeWbZfX-large.png', 'https://remax-central.com.sv/storage/properties/Iy6e2eGei42aT7gEkuS5-large.png']",2024-10-26 17:36:07,2024-10-26 17:36:07
181,485d1165-d375-4575-a533-2e7e4f17d450,https://remax-central.com.sv/en/properties/house-for-sale-in-chalchuapa,HOUSE FOR SALE IN CHALCHUAPA,250000,V01-003775,Santa Ana,Residential,Sale,"This property is located in an area highly visited by tourists, since a few meters away is the Tazumal Archaeological Park. The house is on a corner, which gives it a lot of visibility on 5a Av Sur and 5a Calle Poniente de Chalchuapa. It can be for residential use, but it can also have commercial use, especially due to the increase in commercial flow in the area. The house is built on a single level, with very spacious areas. It consists of 5 bedrooms and 4 bathrooms, main and family room, dining room, kitchen,  patio, two terraces areas. It can become an Airbnb, small hotel, restaurant, among others.FacebookTwitterEnviarPrintWhatsapp",635.42,438.88,5,,,3,"['https://remax-central.com.sv/storage/properties/71DMvw6Aq9LefVReaVOl-large.png', 'https://remax-central.com.sv/storage/properties/yEQmPqHRm9mlbRKD8SiL-large.png', 'https://remax-central.com.sv/storage/properties/vqMDN2cDCdDHd2N5Pcko-large.png', 'https://remax-central.com.sv/storage/properties/ZNa6MDqQoNZ52a0lqZtL-large.png', 'https://remax-central.com.sv/storage/properties/ckQzhdhdJ31IsF1iTi0V-large.png', 'https://remax-central.com.sv/storage/properties/QzJ3Tvc6bPzvsdK3nsWM-large.png', 'https://remax-central.com.sv/storage/properties/OOcX2Cd2WP75vfoYA8Fk-large.png', 'https://remax-central.com.sv/storage/properties/pP0FbM6WANLtWokFStjc-large.png']",2024-10-26 17:36:11,2024-10-26 17:36:11
182,1403f4e1-ab47-4f6f-8f83-b6655dfb2c4a,https://remax-central.com.sv/en/properties/land-for-sale-in-plan-zacatal,LAND FOR SALE IN PLAN ZACATAL,135000,V15-003748,Mejicanos,Terrain,Sale,"In an area of ​​1613.70v2, we have this lot, flat topography, approximately 4 blocks, 5 minutes, from the main street and half a block from the apartment project under construction ""Vistas de la 75"", adjacent to Finca Las Valencias, for Residencial Las Granadas, completely terraced, with its own water wick, a cistern and a septic tank, ideal for building a beautiful house in an area that will be of great added value in the near future and very accessible to the main road of 75 that takes us to Mejicanos, whose surroundings are surrounded by pharmacies, supermarkets, convenience stores, etc.FacebookTwitterEnviarPrintWhatsapp",1613.7,1348.9,,,,,"['https://remax-central.com.sv/storage/properties/Xo0ywzBg54sDe7Tave3O-large.png', 'https://remax-central.com.sv/storage/properties/l8i1Rp6wxkImH6w6RB1S-large.png', 'https://remax-central.com.sv/storage/properties/vzm819UVFJUB5nwW8fhr-large.png', 'https://remax-central.com.sv/storage/properties/D5sBt2mszOgMBGHGNODT-large.png', 'https://remax-central.com.sv/storage/properties/m5BMOlKtplNt6tDoBB3i-large.png']",2024-10-26 17:36:16,2024-10-26 17:36:16
183,56798a31-b66c-4ded-95a7-37021a5a0b49,https://remax-central.com.sv/en/properties/land-for-sale-in-jayaque,Land for SALE in Jayaque for tourist development,788130,V15-003704,Jayaque,Terrain,Sale,"FOR SALE Rustic land of 22,518 v2 with a slope of approximately 30%, trees and with a frontage of 104 meters to the paved road towards the summit of Jayaque.
It has views of the Santa Ana volcano, Izalco and Cerro Verde and at the summit you can see the Balsamo Mountain Range.
Water and electricity pass through the land.
The property is suitable for tourist development.
Nice weather
Price per square vara
$35.00 negotiable.FacebookTwitterEnviarPrintWhatsapp",22518,,,,,,"['https://remax-central.com.sv/storage/properties/mLzesuyVkYJE1S2q8e81-large.png', 'https://remax-central.com.sv/storage/properties/P5wkTOqoWP9A4RNH56CB-large.png', 'https://remax-central.com.sv/storage/properties/6Ckww6pcA9KYgqopHKlG-large.png', 'https://remax-central.com.sv/storage/properties/20at3JbXnDDEktIOTrrV-large.png', 'https://remax-central.com.sv/storage/properties/KhHeFGuTREUPLYpGAGxy-large.png', 'https://remax-central.com.sv/storage/properties/fcSi1IhgJj13LA5GQDQx-large.png']",2024-10-26 17:36:20,2024-10-26 17:36:20
184,09a1608d-ab5a-43eb-a7db-1250bc2cfb9c,https://remax-central.com.sv/en/properties/industrial-and-commercial-complex-for-sale-on-roosevelt-avenue,INDUSTRIAL AND COMMERCIAL AND COMMERCIAL COMPLEX  FOR SALE ON  ROOSEVELT AVENUE,2800000,V12-003720,Colonia Flor Blanca,Industrial,Sale,"Industrial and commercial complex for sale on Roosevelt Avenue!

The property comprises:

Large WAREHOUSE of 2,527 m² with two separate accesses and docks, perfect for storage, distribution, or production.
Adapted PARKING of 729 m², specifically designed to facilitate the loading and unloading of goods.
Spectacular historic HOUSE of 1325.65 m², currently used as an office.


Total land area: 4,511.78 V2 
Total built area: 2,842.8 square meters""FacebookTwitterEnviarPrintWhatsapp",4511.78,2842.8,,,,,"['https://remax-central.com.sv/storage/properties/J6SWnDYNPGlzZSbFUdS2-large.png', 'https://remax-central.com.sv/storage/properties/DsbB6aoKSMaN0x9tROCx-large.png', 'https://remax-central.com.sv/storage/properties/bkFosj8QfcWUyelidbSh-large.png', 'https://remax-central.com.sv/storage/properties/PHUHSZl6L4Bbm0pxUKI2-large.png', 'https://remax-central.com.sv/storage/properties/rDzWvA707hPhQMbM2DH1-large.png', 'https://remax-central.com.sv/storage/properties/sbXQBl4FgRowLFtOVBZi-large.png', 'https://remax-central.com.sv/storage/properties/V2cldmr0zMEQe5nRQ26X-large.png', 'https://remax-central.com.sv/storage/properties/jQ29j1qHLYbEHjlne80J-large.png']",2024-10-26 17:36:26,2024-10-26 17:36:26
185,32c0ab57-4662-4ad6-9400-71786206529a,https://remax-central.com.sv/en/properties/land-for-sale-in-residencial-los-suenos-1,land for sale in Residencial Los Sueños,430000,V15-003728,Nuevo Cuscatlan,Terrain,Sale,"Beautiful land in the first stage of Residencial Los Sueños, with an unbeatable view of the volcano. Downward inclined topography. The residential area, one of the most exclusive in the Nuevo Cuscatlán area, has a clubhouse and courts for different sports. From this location you can access beaches and mountains within 20 minutes.FacebookTwitterEnviarPrintWhatsapp",1328.93,,,,,,"['https://remax-central.com.sv/storage/properties/M7QDqfzVYFXNluedVGFw-large.png', 'https://remax-central.com.sv/storage/properties/fWm1UlM68zIyDbGqnvW9-large.png', 'https://remax-central.com.sv/storage/properties/YnU0C7QLyH27V47eFIs7-large.png', 'https://remax-central.com.sv/storage/properties/hN3rKdfxeay4gVKRhb0P-large.png', 'https://remax-central.com.sv/storage/properties/Gz4U4PnxQLfxoly4XFlK-large.png']",2024-10-26 17:36:32,2024-10-26 17:36:32
