uuid,link,title,price,price_unit,phone,code_number,location,property_type,type,description,country,area_square_vara,construction_area,Bedroom,full_bathrooms,half_bathrooms,levels,parking,privacy,img_src,created_at,updated_at,deleted_at,previous_price
501aed61-f646-4f63-8444-b591b070fbb6,https://remax-central.com.sv/en/properties/big-house-for-rent-in-san-francisco-hills/a,BIG HOUSE FOR RENT FOR CORPORATE EXECUTIVES IN SAN FRANCISCO HILLS,2200,,,A01-003931,Lomas De San Francisco,Residential,Rent,"IMPRESSIVE FURNISHED HOUSE IN PRIVATEFOR RENT IN THE EXCLUSIVE AREA OF SAN FRANCISCO HILLS IN ANTIGUO CUSCATLAN. APPROPRIATE FOR CORPORATE EXECUTIVES OR NUMEROUS FAMILY, THIS PROPERTY OFFERS THE ADVANTAGE FOR A SAFE AND QUIET AREA IN A CLOSED AND FRIENDLY NEIGBORHOOD.
MODERN CONVENIENCES:
FIRST LEVEL: 3 CARS UNDER ROOF GARAGE. WIDE LIVING, DINNING AND KITCHEN ROOMS, IN THE MIDDLE A LOVELY WATER FOUNTAIN. ONE ROOM FOR OFFICE AREA AND STORAGE AREA.
SEPARATELY IT HAS A BIG SPACE FOR LAUNDRY AND SERVICES AND ADDITIONALLY OFFERS AN SPACE AS MONO STUDIO WITH A BEDROOM AND BATHROOM WITH  INDEPENDANT ENTRANCE AND GARDEN AT FRONT FOR  SEPARATE RENTING OR FOR SERVICE STAFF.
SECOND LEVEL: 4 WIDE BEDROOMS, MASTER ONE WITH COMPLETE BATHROOM AND WALKING CLOSET, SECOND ONE WITH CLOSET AND BATHROOM, TWO OTHERS SHARE BATHROOM AND HAVE THEIR CLOSETS. ALL BEDROOMS HAVE NEW A/C AND HOT WATER IN BATHROOMS.BESIDES THERE IS A FAMILY LIVING ROOM AND A HUGE TERRACE FACING SAN SALVADOR VOLCANO. THE HOUSE IS FOR RENT FULLY FURNISHED WITH FULL KITCHEN AND LAUNDRY APPLIANCES. COMFORT AND QUIETNESS AWAIT FOR YOU.
SHALL WE TALK ?",El Salvador,377,272.71,6,4,1,2,3,Private,"['https://remax-central.com.sv/storage/properties/URX8ICVyKBDAOD4rUW0t-large.png', 'https://remax-central.com.sv/storage/properties/BSQCYuCI2fKr1kxh49ZM-large.png', 'https://remax-central.com.sv/storage/properties/YZt9LOQM7J6YRFDHGJ9H-large.png', 'https://remax-central.com.sv/storage/properties/007Yu7MOLhAYzhbisAF1-large.png', 'https://remax-central.com.sv/storage/properties/pL7Uk3nbaoAr0Xqr2hsW-large.png', 'https://remax-central.com.sv/storage/properties/Tt6n1ZUHMsFJUeIiyN5S-large.png', 'https://remax-central.com.sv/storage/properties/uOC3ZADan8hOQHKPN0Fp-large.png', 'https://remax-central.com.sv/storage/properties/8o51UuvA3URYLUACn8uv-large.png', 'https://remax-central.com.sv/storage/properties/HUNStxicxPJmWiuKFCDp-large.png', 'https://remax-central.com.sv/storage/properties/j1KLXrvm99arOGYVs4Mk-large.png', 'https://remax-central.com.sv/storage/properties/hCpiNPW7XDAMrahGLrNm-large.png', 'https://remax-central.com.sv/storage/properties/SPvKwt4mLRiBcNgqcwiS-large.png']",2024-10-29 16:55:20,2024-10-29 16:55:20,2024-10-29 16:55:20,
209f0166-a29c-4d52-a6ba-8c66c8024cdd,https://remax-central.com.sv/en/properties/beautiful-home-for-sale-in-colonia-las-americas-san-miguel,BEAUTIFUL HOME FOR SALE  IN COLONIA  LAS AMERICAS ~ SAN MIGUEL,140000,,,V01-003919,San Miguel,Residential,Sale,"this beautiful home, is ideal for small families or couples. the opportunity of selling the property with furniture or without it brings a lot of benefits. 

the land has 147.60 m2 of area and the construction is 126.80 m2, just 10 min away from the municipal stadium Juan Francisco Barraza in San Miguel.",El Salvador,211.2,126.8,3,1,,1,1,,"['https://remax-central.com.sv/storage/properties/Sn6vu5SSv0l5Rt0Lb2Cs-large.png', 'https://remax-central.com.sv/storage/properties/CExizvvKdbBGugn2KqKh-large.png', 'https://remax-central.com.sv/storage/properties/L6oyGqPWkQjFzuVeoHB1-large.png', 'https://remax-central.com.sv/storage/properties/ycBl1XIGE0cG9igq5C3t-large.png', 'https://remax-central.com.sv/storage/properties/nKQ8wQNs2hLtSd1EoASE-large.png', 'https://remax-central.com.sv/storage/properties/fSFltqj8w7DIn2i79GiH-large.png', 'https://remax-central.com.sv/storage/properties/92sOMZpk2XL7dYj4PUaq-large.png']",2024-10-29 16:55:26,2024-10-29 16:55:26,2024-10-29 16:55:26,
4409daf9-9f15-4745-b180-2aa041d6937e,https://remax-central.com.sv/en/properties/apartment-for-sale-in-condominium-villas-bernal,APARTMENT FOR SALE IN CONDOMINIUM VILLAS BERNAL,160000,,,V01-003905,San Salvador Z/metropolitana,Residential,Sale,"For sale beautiful apartment located on Bernal Avenue, in the Condominium Villas Bernal, located on the 2nd. Level, and with an area of 92.74m2, has open space for living room - dining room - kitchen with pantry and breakfast bar. It has two bedrooms, the master bedroom with bathroom and closet and the Jr. bedroom with closet and shared bathroom, has laundry area, and parking for two vehicles. Its location near universities, schools, stores and the main access roads of the city make it an excellent investment. Visit it!",El Salvador,132.7,92.74,2,2,,,2,Private,"['https://remax-central.com.sv/storage/properties/uzPZWcUGV921ROjEwY1p-large.png', 'https://remax-central.com.sv/storage/properties/MVa86RMJN2kwVC5tj5ul-large.png', 'https://remax-central.com.sv/storage/properties/5JjaRvmYYBqqWsx8IlAC-large.png', 'https://remax-central.com.sv/storage/properties/wFRZPT3IK6JWRM4nhWky-large.png', 'https://remax-central.com.sv/storage/properties/mjBxqwCOmqugG55mKAe7-large.png', 'https://remax-central.com.sv/storage/properties/b1ZF3YnU3izQNCrQPUmi-large.png', 'https://remax-central.com.sv/storage/properties/UhfThltpXEfM57zTmL3E-large.png', 'https://remax-central.com.sv/storage/properties/bc8RJW2jRxHkYo78Fy22-large.png']",2024-10-29 16:55:41,2024-10-29 16:55:41,2024-10-29 16:55:41,
505df2f7-0fba-4d90-a491-abb12c7096a8,https://remax-central.com.sv/en/properties/house-in-barrio-san-miguelito-don-rua/a,House in Barrio San Miguelito (Don Rua),1000,,,A07-003837,29 Calle  Poniente,Commercial,Rent,"Large house of 454 M2 ideal for an office, distribution center or storage in Barrio San Miguelito (Don Rua). 
Level 01: 2 office spaces sharing a full bathroom + 1 space with a full bathroom. Reception space, closed garage for 4 - 5 vehicles.  Kitchen, living room space, 2 patios, open cellar, battery of 3 toilets.
Level 02: 2 office spaces sharing a bathroom.
Accessible by 29 Calle Poniente or 5a. North Avenue. Immediate public transportation. Commercial traffic area.",El Salvador,650,454,,,,,,,"['https://remax-central.com.sv/storage/properties/PvGzwBftzE86gnVsXXot-large.png', 'https://remax-central.com.sv/storage/properties/6v8P4uKcu2Ypp9b6dMg8-large.png', 'https://remax-central.com.sv/storage/properties/bfLgClRtM51jv5hv9IAE-large.png', 'https://remax-central.com.sv/storage/properties/VDJUjrxlBVyouc7l2kmV-large.png', 'https://remax-central.com.sv/storage/properties/uLOemTQyZATqMVx2muAu-large.png', 'https://remax-central.com.sv/storage/properties/Zs7ZAyLq0rT2cCu7faDY-large.png', 'https://remax-central.com.sv/storage/properties/KXfF92sk6r8A7zx5ysWV-large.png', 'https://remax-central.com.sv/storage/properties/IaE3WxUuM3I3qY8O8xtN-large.png', 'https://remax-central.com.sv/storage/properties/2k2MDsZY3hLgct8F3ffv-large.png', 'https://remax-central.com.sv/storage/properties/QXAx10L913FRzvvu8Xrp-large.png']",2024-10-29 16:56:05,2024-10-29 16:56:05,2024-10-29 16:56:05,
33876e11-f9f4-466b-b267-f94f8f38ae3d,https://remax-central.com.sv/en/properties/land-for-sale-in-tamanique-16,FOR SALE LAND IN TAMANIQUE,70000,,,V15-003942,El Tunco,Terrain,Sale,"this incredible opportunity, just 10 min away from surf city, one of the most famous places on that side of La Libertad Coast, brings a great location, also really near to new malls, gas stations and more, don't let this opportunity to pass by. 

Contact me for more info.",El Salvador,1772,334.42,,,,,,,"['https://remax-central.com.sv/storage/properties/3jilW9RHWWZM03AzACne-large.png', 'https://remax-central.com.sv/storage/properties/zzeGFKLRRwawu7w01TWM-large.png', 'https://remax-central.com.sv/storage/properties/9PuvkK4dG6AAGOAyNVs8-large.png', 'https://remax-central.com.sv/storage/properties/1rW42fqn6pJ02vOVJn46-large.png', 'https://remax-central.com.sv/storage/properties/GuV2qCpfBw3Ly4eiUKkj-large.png', 'https://remax-central.com.sv/storage/properties/q5Zg7rLBwL6iqMHBSZV6-large.png', 'https://remax-central.com.sv/storage/properties/pvFoMxzMKYAiTkDZdGjK-large.png']",2024-10-29 16:56:29,2024-10-29 16:56:29,2024-10-29 16:56:29,
bf4bd59d-3a1d-4c3b-8e80-fe1c1c5640ab,https://remax-central.com.sv/en/properties/beautiful-home-in-sierra-morena,Beautiful home in Sierra Morena,65000,,,V01-003918,Soyapango,Residential,Sale,"With 107.31 v2 of land and 63.12 m2 of construction, this cozy house has space to park 1 vehicle in front, living room, kitchen and dining room in a single area, 3 bedrooms, 1 social bathroom and patio. 
Located a few minutes from Plaza Mundo, this shopping opportunity has a strategic location which is ideal for small families or couples who are just starting to form their families. 
Sierra Morena is a pioneer neighborhood in the area, providing all users with excellent accessibility to shopping centers, hospitals, convenience stores, restaurants and much more.",El Salvador,107.31,63.12,3,1,,1,1,,"['https://remax-central.com.sv/storage/properties/21dH9Rz8HUJaHINI6PpY-large.png', 'https://remax-central.com.sv/storage/properties/OFFcdCcybI58ecfq4HYm-large.png', 'https://remax-central.com.sv/storage/properties/7EpM4mcWIVEcT7us7UHL-large.png', 'https://remax-central.com.sv/storage/properties/TShL3jX4Qiq2Us9tXcSa-large.png', 'https://remax-central.com.sv/storage/properties/qnymoGIGMYHStD8E7tkQ-large.png', 'https://remax-central.com.sv/storage/properties/6AB8pZEblgee3dePYECp-large.png', 'https://remax-central.com.sv/storage/properties/p4Rpinip9b3hRKCe9H2c-large.png', 'https://remax-central.com.sv/storage/properties/cgkGdGKPesbQFuazYLwd-large.png', 'https://remax-central.com.sv/storage/properties/zKOQlpkD5QrYY3ZaCAls-large.png']",2024-10-29 16:56:47,2024-10-29 16:56:47,2024-10-29 16:56:47,
7b64e171-b7f6-432c-8b1f-ee064f782b4b,https://remax-central.com.sv/en/properties/land-for-real-estate-development-in-jiquilisco-bay,FOR SALE LAND FOR DEVELOPMENT  IN  BAHIA JIQUILISCO,6300000,,,V15-003932,Jiquilisco,Terrain,Sale,"Spectacular land in Jiquilisco Bay of 281 blocks, of which 25 are planted with fruit trees, it also has three ponds for raising tilapia and shrimp, it also has almost a kilometer of beach and also has an exit next to the bay, so for a tourist development it has great potential since it has a beach and a bay to be able to make a marina.",El Salvador,2810000,,,,,,,,"['https://remax-central.com.sv/storage/properties/6RSqTrVvj3YHOCu91uAg-large.png', 'https://remax-central.com.sv/storage/properties/o2Vycvt7srQs6PWFqWhY-large.png', 'https://remax-central.com.sv/storage/properties/yENcOr26QKKni0VnKGsV-large.png', 'https://remax-central.com.sv/storage/properties/FqUNH6XmGZ63iQsUNcjZ-large.png', 'https://remax-central.com.sv/storage/properties/bAKkQMtspaKuJaw9V8rO-large.png', 'https://remax-central.com.sv/storage/properties/ixPYcn2OFPTOnkjQ9khJ-large.png', 'https://remax-central.com.sv/storage/properties/BHMPAAlLrsjAuuFFvklO-large.png', 'https://remax-central.com.sv/storage/properties/4ywH0t80UNyWD6wQk2PY-large.png', 'https://remax-central.com.sv/storage/properties/jg0mtaOR8KNiicoeLEsq-large.png', 'https://remax-central.com.sv/storage/properties/OQPVbIkqgll1Ian1JASI-large.png', 'https://remax-central.com.sv/storage/properties/MOslNhhvh8k6ZEFcehAv-large.png', 'https://remax-central.com.sv/storage/properties/cHONq3dt3GQ2q1qHFmA8-large.png', 'https://remax-central.com.sv/storage/properties/PLirB6Q4jntowdKw5fwx-large.png']",2024-10-29 16:57:18,2024-10-29 16:57:18,2024-10-29 16:57:18,
39405b23-e0ad-4a73-8271-eecce12bf8ea,https://remax-central.com.sv/en/properties/house-for-sale-el-mirador-col-street-step,HOUSE FOR SALE EL MIRADOR COL STREET. STEP,785000,,,V07-003925,Colonia Escalón,Commercial,Sale,"Great opportunity for a House for Sale in Col. Escalón, strategically located on El Mirador Street between 75 and 77 Av. Norte.
The property can be used for offices, commercial or to make a building.
Characteristics:
First level: Internal parking for 11, civehicles, cistern, 3 offices, 2 rooms that can be used for workstations, 2 bathrooms.
Second Level:
5 environments 
board room
5 Bathrooms",El Salvador,516.4,597,11,7,,2,11,,"['https://remax-central.com.sv/storage/properties/j4NyLWr6gEzeQyarRQOG-large.png', 'https://remax-central.com.sv/storage/properties/H8joXnyj7uoUA2eOTSQs-large.png', 'https://remax-central.com.sv/storage/properties/DNKeZ00CSGqYx420iadj-large.png', 'https://remax-central.com.sv/storage/properties/2TnyIhsYZegiPjYXJT1g-large.png', 'https://remax-central.com.sv/storage/properties/bsUUYMCoMeXvip5LbeZR-large.png', 'https://remax-central.com.sv/storage/properties/i5iEGNzwz8jC3Fe2kNvd-large.png', 'https://remax-central.com.sv/storage/properties/1hAUVoaVazQNv0QD5sbl-large.png', 'https://remax-central.com.sv/storage/properties/JlJvxsjrNNrFx7MFAuSt-large.png', 'https://remax-central.com.sv/storage/properties/jzC9ju59AQmZrephYh8g-large.png', 'https://remax-central.com.sv/storage/properties/v0j0d9vUDcHf4MgqTO40-large.png', 'https://remax-central.com.sv/storage/properties/RwVIc5qcz1b1slPUJvjN-large.png', 'https://remax-central.com.sv/storage/properties/aqwtjqdKQimlPty8f8LV-large.png']",2024-10-29 16:57:49,2024-10-29 16:57:49,2024-10-29 16:57:49,
5c5168da-b03c-4a21-ab5b-bd04e30e8e93,https://remax-central.com.sv/en/properties/country-houses-in-miramundo-la-palma-chalatenango,"COUNTRY HOUSES IN MIRAMUNDO, LA PALMA, CHALATENANGO",620000,,,V20-003886,Chalatenango,Recreational,Sale,"IN THE MIDDLE OF THE MOUNTAINS, FRESH WEATHER AND CLEAN AIR, WE HAVE FOR YOU THIS WONDERFUL COUNTRY HOUSES IN 3.00  ACRES WITH 2 RUSTIC WOOD CABINS AND ONE  IN BRICKS. EQUIPPED WITH LIVING, DINNING, KITCHEN ROOMS, CHIMNEY, STORAGE AREA, TERRACES, BEDROOMS, HOT WATER BATHROOM, BIG CISTERN AND PUMPING SYTEM. INCLUDES LIVING ROOM, BEDROOMS , KITCHEN AND TERRACES  FURNITURES; BUT SPECIALLY SAFETY AND PEACEFULL ENVIROMENT SORROUNDED BY NATURE. PRICE INCLUDES PLOT OF LAND, CABINS, WATER, ELECTRICITY, AND VIDEOCAMERA SYSTEMS. ONE AND A HALF KILOMETER AWAY FROM THE MAIN ROAD THE ACCES IT IS NOT DANGEROUS OR DIFFICULT.
SHALL WE TALK?",El Salvador,12405.52,185,2,3,,1,20,,"['https://remax-central.com.sv/storage/properties/IBOkiXeQ9WHPU1GGKfQC-large.png', 'https://remax-central.com.sv/storage/properties/KGH88TzI2NE1qSbFwyEx-large.png', 'https://remax-central.com.sv/storage/properties/21zlFOq2USvKXL36u4ZV-large.png', 'https://remax-central.com.sv/storage/properties/7iw2rGPEtx4uMHufML8b-large.png', 'https://remax-central.com.sv/storage/properties/ILaSfTfK3r4xZPON4YmA-large.png', 'https://remax-central.com.sv/storage/properties/tVoybCfmQOHLhrZStk3E-large.png', 'https://remax-central.com.sv/storage/properties/4lRsZkXVGYCxJX8DiZrj-large.png', 'https://remax-central.com.sv/storage/properties/I5liBQzbBzF3DzDI2hUa-large.png', 'https://remax-central.com.sv/storage/properties/3ieOANM5xZjXpBB73q37-large.png', 'https://remax-central.com.sv/storage/properties/eLvOP2SLloPVVucfICas-large.png', 'https://remax-central.com.sv/storage/properties/8wytosjynXiqc8dlgFC5-large.png', 'https://remax-central.com.sv/storage/properties/F66KtBWTgOpVxM5IMgwO-large.png']",2024-10-29 16:58:13,2024-10-29 16:58:13,2024-10-29 16:58:13,
4e197b61-11d0-41b6-8ab4-bff365db18cc,https://remax-central.com.sv/en/properties/for-sale-flor-blanca,FOR SALE FLOR BLANCA,315000,,,V01-003920,Colonia Flor Blanca,Residential,Sale,"House for sale in Col. Flor Blanca in an excellent corner location in a combined Residential and Commercial area with growing capital gains.
The house offers 1 main bedroom with its own full bathroom.
2 junior rooms with shared bathroom.
Living room, dining room and kitchen.
Internal terrace and another external covered terrace in front of the property.
Clothesline area, crafts area.
1 small winery
Additionally, the house has a large area where a restaurant operates.",El Salvador,547.72,382.8,4,3,,1,2,,"['https://remax-central.com.sv/storage/properties/T5t3zYqNSZyFiwHMD2HA-large.png', 'https://remax-central.com.sv/storage/properties/bfQn8m1pw5bv4x2tXD6u-large.png', 'https://remax-central.com.sv/storage/properties/Zsm1sj2UuH9JTPBlQjYb-large.png', 'https://remax-central.com.sv/storage/properties/prYwHzHzRGlGYqnDXjox-large.png', 'https://remax-central.com.sv/storage/properties/caIZ3A4TdcwyeZmDM0D0-large.png', 'https://remax-central.com.sv/storage/properties/lP5PXlmxjjeX9onELlTU-large.png', 'https://remax-central.com.sv/storage/properties/18REzWxJs04pj71bOF3C-large.png', 'https://remax-central.com.sv/storage/properties/wrB1B74JlUM9KnTpd71K-large.png', 'https://remax-central.com.sv/storage/properties/FzFbjYK5RR8KmsXYNSZw-large.png', 'https://remax-central.com.sv/storage/properties/xDzZgWTXiEhEbmzGj9GI-large.png', 'https://remax-central.com.sv/storage/properties/XVbh5yF3MpSWg9VpjdUa-large.png']",2024-10-29 16:58:26,2024-10-29 16:58:26,2024-10-29 16:58:26,
64177766-911a-4884-ace3-7e07e0a34cc0,https://remax-central.com.sv/en/properties/land-for-sale-in-san-jose-villanueva,Land for sale in San Jose Villanueva,240000,,,V15-003917,La Hacienda,Terrain,Sale,"12 mz land for sale, located just 15 min from Residencial La Hacienda in San Jose Villanueva, this land is ideal for investment.

The upper side of the land has an amazing view to the ocean. 

San Jose Villanueva is just 20 min away from Surf City",El Salvador,120000,,,,,,,,"['https://remax-central.com.sv/storage/properties/m9LppC4yVUoj4SQKtl3P-large.png', 'https://remax-central.com.sv/storage/properties/MdvODdfK3JSLSxSbeBJo-large.png', 'https://remax-central.com.sv/storage/properties/DyT7WtqnIpBxqYpx8PK8-large.png', 'https://remax-central.com.sv/storage/properties/PFJIbRv2rtWRMy4zC775-large.png', 'https://remax-central.com.sv/storage/properties/r08shtZDuJmRglgfUjqT-large.png', 'https://remax-central.com.sv/storage/properties/l4pOcG6ypTxQ5rQcKCOF-large.png', 'https://remax-central.com.sv/storage/properties/g3e2m3s4BVqiBFsIK1oA-large.png']",2024-10-29 16:58:38,2024-10-29 16:58:38,2024-10-29 16:58:38,
1a0dce6b-60a4-4d65-81d6-309275bad0d9,https://remax-central.com.sv/en/properties/land-in-las-luces-zaragoza,"Land in ""Las Luces"", Zaragoza",275000,,,V15-003760,Zaragoza,Terrain,Sale,"Land of 1815 Varas Cuadradas in Residencial Las Luces at KM 21.5 of the highway towards Puerto de La Libertad, Zaragoza, La Libertad.
Just 10 minutes from Surf City. From the property you can see the coastline.",El Salvador,1815,,,,,,,,"['https://remax-central.com.sv/storage/properties/pVGuTegMUWUvbJr5cjAq-large.jpg', 'https://remax-central.com.sv/storage/properties/idolwq9zs5WBlbTkCoBE-large.png', 'https://remax-central.com.sv/storage/properties/tlLAtrnDCzlo572GT4Hz-large.png', 'https://remax-central.com.sv/storage/properties/t0TN8PwMvcVPMzuHA9T8-large.png', 'https://remax-central.com.sv/storage/properties/aklce3olcTIEvsTnPqqk-large.png', 'https://remax-central.com.sv/storage/properties/qC1vHNWsQTaPaAotbs9m-large.png', 'https://remax-central.com.sv/storage/properties/8P5ypjEFBMQnKYrbpqJp-large.jpg', 'https://remax-central.com.sv/storage/properties/1Aopl928KNj5ChlT3fY3-large.jpg']",2024-10-29 16:58:59,2024-10-29 16:58:59,2024-10-29 16:58:59,
